MQTT_TOPIC,MQTT_PAYLOAD_UTF8,MQTT_RETAIN,MQTT_PACKET_ID,MQTT_TIMESTAMP_MS,MQTT_TIMESTAMP_ISO_8601,TOPIC_COMPANY,TOPIC_LOCATION,TOPIC_AREA,TOPIC_TYPE,TOPIC_DEVICE,TOPIC_PAYLOAD_VERSION,TOPIC_MANUFACTURER,PAYLOAD_HEADERID,PAYLOAD_TIMESTAMP,PAYLOAD_VERSION,PAYLOAD_MANUFACTURER,PAYLOAD_SERIALNUMBER,PAYLOAD_AGVPOSITION_X,PAYLOAD_AGVPOSITION_Y,PAYLOAD_AGVPOSITION_THETA,PAYLOAD_AGVPOSITION_MAPID,PAYLOAD_AGVPOSITION_POSITIONINITIALIZED,PAYLOAD_AGVPOSITION_LOCALIZATIONSCORE,PAYLOAD_VELOCITY_VX,PAYLOAD_VELOCITY_VY,PAYLOAD_VELOCITY_OMEGA,PAYLOAD_SCHEMAVALIDATION
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2399,""timestamp"":""2025-10-05T15:10:42.186274Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":165.305,""y"":73.072,""theta"":-2.7502605449346462,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.0358739855050008,""vy"":-0.5122213121475861,""omega"":-0.32980755126990846},""schemavalidation"":true}",false,0,1759677042370,2025-10-05 15:10:42.370,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2399,2025-10-05T15:10:42.186274Z,2.0.0,synaos,sc-aware-JQ6G0078,165,73,-2.750260545,KB_Forklift_05_09_2025,true,1,-2,-1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2398,""timestamp"":""2025-10-05T15:10:41.127905Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.229,""y"":72.605,""theta"":-2.906753623603401,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.8612494515703994,""vy"":0.5217979639623077,""omega"":0.2882755427697747},""schemavalidation"":true}",false,0,1759677041277,2025-10-05 15:10:41.277,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2398,2025-10-05T15:10:41.127905Z,2.0.0,synaos,sc-aware-JQ6G0078,163,73,-2.906753624,KB_Forklift_05_09_2025,true,1,-2,1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2397,""timestamp"":""2025-10-05T15:10:40.118332Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":161.906,""y"":73.125,""theta"":2.9200233383855982,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.7050331741527107,""vy"":1.0055508909771333,""omega"":0.7656524519122431},""schemavalidation"":true}",false,0,1759677040253,2025-10-05 15:10:40.253,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2397,2025-10-05T15:10:40.118332Z,2.0.0,synaos,sc-aware-JQ6G0078,162,73,2.920023338,KB_Forklift_05_09_2025,true,1,-1,1,1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2396,""timestamp"":""2025-10-05T15:10:39.053195Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":162.456,""y"":74.269,""theta"":1.8360668809609764,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.21618043247142937,""vy"":1.4701290289890225,""omega"":1.2005868668709911},""schemavalidation"":true}",false,0,1759677039194,2025-10-05 15:10:39.194,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2396,2025-10-05T15:10:39.053195Z,2.0.0,synaos,sc-aware-JQ6G0078,162,74,1.836066881,KB_Forklift_05_09_2025,true,1,0,1,1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2395,""timestamp"":""2025-10-05T15:10:37.986163Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.98,""y"":74.516,""theta"":0.7793236664620524,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.0274580125167891,""vy"":0.8574802408464365,""omega"":0.6560611877274679},""schemavalidation"":true}",false,0,1759677038172,2025-10-05 15:10:38.172,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2395,2025-10-05T15:10:37.986163Z,2.0.0,synaos,sc-aware-JQ6G0078,164,75,0.7793236665,KB_Forklift_05_09_2025,true,1,-1,1,1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2394,""timestamp"":""2025-10-05T15:10:36.922193Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":165.461,""y"":74.473,""theta"":0.2474064727736618,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.9613514225418447,""vy"":0.5789582714483227,""omega"":0.3370239227095091},""schemavalidation"":true}",false,0,1759677037108,2025-10-05 15:10:37.108,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2394,2025-10-05T15:10:36.922193Z,2.0.0,synaos,sc-aware-JQ6G0078,165,74,0.2474064728,KB_Forklift_05_09_2025,true,1,-2,1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2393,""timestamp"":""2025-10-05T15:10:35.921648Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":167.693,""y"":74.005,""theta"":-0.12659720477931558,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.425795567708999,""vy"":0.7184350510265801,""omega"":0.41009020678158503},""schemavalidation"":true}",false,0,1759677036079,2025-10-05 15:10:36.079,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2393,2025-10-05T15:10:35.921648Z,2.0.0,synaos,sc-aware-JQ6G0078,168,74,-0.1265972048,KB_Forklift_05_09_2025,true,1,-2,1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2392,""timestamp"":""2025-10-05T15:10:34.853626Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":169.65,""y"":72.717,""theta"":-0.5083523360418774,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.7874422485298225,""vy"":0.5876058491846194,""omega"":0.40139824036304694},""schemavalidation"":true}",false,0,1759677035020,2025-10-05 15:10:35.020,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2392,2025-10-05T15:10:34.853626Z,2.0.0,synaos,sc-aware-JQ6G0078,170,73,-0.508352336,KB_Forklift_05_09_2025,true,1,-2,1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2391,""timestamp"":""2025-10-05T15:10:33.789983Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":170.306,""y"":70.897,""theta"":-1.0834948712362893,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.6222054403840784,""vy"":0.8262268845117651,""omega"":0.5635412225157491},""schemavalidation"":true}",false,0,1759677033926,2025-10-05 15:10:33.926,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2391,2025-10-05T15:10:33.789983Z,2.0.0,synaos,sc-aware-JQ6G0078,170,71,-1.083494871,KB_Forklift_05_09_2025,true,1,-2,1,1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2390,""timestamp"":""2025-10-05T15:10:32.719848Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":169.934,""y"":69.104,""theta"":-1.616487502995538,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.7588193057799122,""vy"":0.6828606050766239,""omega"":0.47463928875482},""schemavalidation"":true}",false,0,1759677032870,2025-10-05 15:10:32.870,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2390,2025-10-05T15:10:32.719848Z,2.0.0,synaos,sc-aware-JQ6G0078,170,69,-1.616487503,KB_Forklift_05_09_2025,true,1,-2,1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2389,""timestamp"":""2025-10-05T15:10:31.653546Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":168.496,""y"":67.474,""theta"":-2.1750125633559554,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.1985526087257,""vy"":0.9664698710824906,""omega"":0.6145871231288126},""schemavalidation"":true}",false,0,1759677031772,2025-10-05 15:10:31.772,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2389,2025-10-05T15:10:31.653546Z,2.0.0,synaos,sc-aware-JQ6G0078,168,67,-2.175012563,KB_Forklift_05_09_2025,true,1,-2,1,1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2388,""timestamp"":""2025-10-05T15:10:30.591482Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":165.963,""y"":66.52,""theta"":-2.687978416868498,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.339246500029837,""vy"":0.4281252280117055,""omega"":0.24432533537187054},""schemavalidation"":true}",false,0,1759677030715,2025-10-05 15:10:30.715,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2388,2025-10-05T15:10:30.591482Z,2.0.0,synaos,sc-aware-JQ6G0078,166,67,-2.687978417,KB_Forklift_05_09_2025,true,1,-2,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2387,""timestamp"":""2025-10-05T15:10:29.519683Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.167,""y"":65.754,""theta"":-2.630448340883426,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.179171374260974,""vy"":-0.606238602843722,""omega"":-0.5777942711993304},""schemavalidation"":true}",false,0,1759677029657,2025-10-05 15:10:29.657,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2387,2025-10-05T15:10:29.519683Z,2.0.0,synaos,sc-aware-JQ6G0078,164,66,-2.630448341,KB_Forklift_05_09_2025,true,1,-1,-1,-1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2386,""timestamp"":""2025-10-05T15:10:28.452857Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.678,""y"":64.821,""theta"":-1.722423271660313,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.15789705164693354,""vy"":-0.7786016085863526,""omega"":-0.6102471582030415},""schemavalidation"":true}",false,0,1759677028604,2025-10-05 15:10:28.604,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2386,2025-10-05T15:10:28.452857Z,2.0.0,synaos,sc-aware-JQ6G0078,165,65,-1.722423272,KB_Forklift_05_09_2025,true,1,0,-1,-1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2385,""timestamp"":""2025-10-05T15:10:27.455325Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.951,""y"":64.661,""theta"":-1.4918505522812637,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.14515546626318876,""vy"":0.07602843610522553,""omega"":0.06498599161400594},""schemavalidation"":true}",false,0,1759677027588,2025-10-05 15:10:27.588,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2385,2025-10-05T15:10:27.455325Z,2.0.0,synaos,sc-aware-JQ6G0078,165,65,-1.491850552,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2384,""timestamp"":""2025-10-05T15:10:26.387915Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.908,""y"":65.23,""theta"":-1.51337655318554,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.8218367486478406,""vy"":-0.07498346478280485,""omega"":-0.028751742860888295},""schemavalidation"":true}",false,0,1759677026524,2025-10-05 15:10:26.524,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2384,2025-10-05T15:10:26.387915Z,2.0.0,synaos,sc-aware-JQ6G0078,165,65,-1.513376553,KB_Forklift_05_09_2025,true,1,1,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2383,""timestamp"":""2025-10-05T15:10:25.389428Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.911,""y"":65.744,""theta"":-1.5028425030827721,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.07888689245834878,""vy"":0.00025409808964183884,""omega"":0.004874229367656689},""schemavalidation"":true}",false,0,1759677025507,2025-10-05 15:10:25.507,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2383,2025-10-05T15:10:25.389428Z,2.0.0,synaos,sc-aware-JQ6G0078,165,66,-1.502842503,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2382,""timestamp"":""2025-10-05T15:10:24.319916Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.909,""y"":65.741,""theta"":-1.502528718576965,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.004069629206297773,""vy"":-0.004661740563058144,""omega"":0.0013619047661633703},""schemavalidation"":true}",false,0,1759677024446,2025-10-05 15:10:24.446,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2382,2025-10-05T15:10:24.319916Z,2.0.0,synaos,sc-aware-JQ6G0078,165,66,-1.502528719,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2381,""timestamp"":""2025-10-05T15:10:23.253574Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.911,""y"":65.758,""theta"":-1.5026257378523198,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.10636571706471902,""vy"":0.009029303418904426,""omega"":0.007328850413906641},""schemavalidation"":true}",false,0,1759677023392,2025-10-05 15:10:23.392,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2381,2025-10-05T15:10:23.253574Z,2.0.0,synaos,sc-aware-JQ6G0078,165,66,-1.502625738,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2380,""timestamp"":""2025-10-05T15:10:22.252715Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.901,""y"":65.591,""theta"":-1.5123237296009808,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.22689762525514653,""vy"":0.02377869916511077,""omega"":0.011431202842595065},""schemavalidation"":true}",false,0,1759677022369,2025-10-05 15:10:22.369,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2380,2025-10-05T15:10:22.252715Z,2.0.0,synaos,sc-aware-JQ6G0078,165,66,-1.51232373,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2379,""timestamp"":""2025-10-05T15:10:21.188319Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.901,""y"":65.149,""theta"":-1.513218726632541,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.5495011808005893,""vy"":-0.04867264347097584,""omega"":-0.03671948797078861},""schemavalidation"":true}",false,0,1759677021312,2025-10-05 15:10:21.312,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2379,2025-10-05T15:10:21.188319Z,2.0.0,synaos,sc-aware-JQ6G0078,165,65,-1.513218727,KB_Forklift_05_09_2025,true,1,-1,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2378,""timestamp"":""2025-10-05T15:10:20.118770Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.945,""y"":64.706,""theta"":-1.4977744630035232,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.34676915675160613,""vy"":0.04143981632613499,""omega"":0.00925721398696387},""schemavalidation"":true}",false,0,1759677020289,2025-10-05 15:10:20.289,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2378,2025-10-05T15:10:20.118770Z,2.0.0,synaos,sc-aware-JQ6G0078,165,65,-1.497774463,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2377,""timestamp"":""2025-10-05T15:10:19.052717Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":164.957,""y"":64.456,""theta"":-1.4960321603425903,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.17263839047234497,""vy"":-0.016166719915482273,""omega"":-0.025887214637177452},""schemavalidation"":true}",false,0,1759677019203,2025-10-05 15:10:19.203,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2377,2025-10-05T15:10:19.052717Z,2.0.0,synaos,sc-aware-JQ6G0078,165,64,-1.49603216,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2376,""timestamp"":""2025-10-05T15:10:17.987241Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":165.113,""y"":64.314,""theta"":-1.3787764074252742,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.18033186307584795,""vy"":-0.4596850884267173,""omega"":-0.3921870331759391},""schemavalidation"":true}",false,0,1759677018108,2025-10-05 15:10:18.108,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2376,2025-10-05T15:10:17.987241Z,2.0.0,synaos,sc-aware-JQ6G0078,165,64,-1.378776407,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2375,""timestamp"":""2025-10-05T15:10:16.922590Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":166.022,""y"":64.516,""theta"":-0.6856363362258691,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.49298324286710177,""vy"":-0.9729634829380381,""omega"":-0.7762925937442654},""schemavalidation"":true}",false,0,1759677017076,2025-10-05 15:10:17.076,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2375,2025-10-05T15:10:16.922590Z,2.0.0,synaos,sc-aware-JQ6G0078,166,65,-0.6856363362,KB_Forklift_05_09_2025,true,1,0,-1,-1,true
