MQTT_TOPIC,MQTT_PAYLOAD_UTF8,MQTT_RETAIN,MQTT_PACKET_ID,MQTT_TIMESTAMP_MS,MQTT_TIMESTAMP_ISO_8601,TOPIC_COMPANY,TOPIC_LOCATION,TOPIC_AREA,TOPIC_TYPE,TOPIC_DEVICE,TOPIC_PAYLOAD_VERSION,TOPIC_MANUFACTURER,PAYLOAD_HEADERID,PAYLOAD_TIMESTAMP,PAYLOAD_VERSION,PAYLOAD_MANUFACTURER,PAYLOAD_SERIALNUMBER,PAYLOAD_AGVPOSITION_X,PAYLOAD_AGVPOSITION_Y,PAYLOAD_AGVPOSITION_THETA,PAYLOAD_AGVPOSITION_MAPID,PAYLOAD_AGVPOSITION_POSITIONINITIALIZED,PAYLOAD_AGVPOSITION_LOCALIZATIONSCORE,PAYLOAD_VELOCITY_VX,PAYLOAD_VELOCITY_VY,PAYLOAD_VELOCITY_OMEGA,PAYLOAD_SCHEMAVALIDATION
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2374,""timestamp"":""2025-10-05T15:10:15.853100Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":167.22,""y"":64.985,""theta"":-0.037182020428918605,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.123511431292935,""vy"":-0.574916120446433,""omega"":-0.4542594913843271},""schemavalidation"":true}",false,0,1759677015988,2025-10-05 15:10:15.988,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2374,2025-10-05T15:10:15.853100Z,2.0.0,synaos,sc-aware-JQ6G0078,167,65,-0.03718202043,KB_Forklift_05_09_2025,true,1,-1,-1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2373,""timestamp"":""2025-10-05T15:10:14.786468Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":168.129,""y"":65.665,""theta"":0.3922904040980413,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.9392444870907861,""vy"":-0.48259968208416365,""omega"":-0.4229696767292699},""schemavalidation"":true}",false,0,1759677014934,2025-10-05 15:10:14.934,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2373,2025-10-05T15:10:14.786468Z,2.0.0,synaos,sc-aware-JQ6G0078,168,66,0.3922904041,KB_Forklift_05_09_2025,true,1,-1,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2372,""timestamp"":""2025-10-05T15:10:13.724466Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":168.86,""y"":66.889,""theta"":0.8362083783565435,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.6539406592533112,""vy"":-0.40657283031187935,""omega"":-0.31050781846139497},""schemavalidation"":true}",false,0,1759677013877,2025-10-05 15:10:13.877,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2372,2025-10-05T15:10:13.724466Z,2.0.0,synaos,sc-aware-JQ6G0078,169,67,0.8362083784,KB_Forklift_05_09_2025,true,1,-2,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2371,""timestamp"":""2025-10-05T15:10:12.653411Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":169.854,""y"":69.025,""theta"":1.1293194537831486,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.5349900385739352,""vy"":-0.31977222833390867,""omega"":-0.29711928176307023},""schemavalidation"":true}",false,0,1759677012788,2025-10-05 15:10:12.788,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2371,2025-10-05T15:10:12.653411Z,2.0.0,synaos,sc-aware-JQ6G0078,170,69,1.129319454,KB_Forklift_05_09_2025,true,1,-3,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2370,""timestamp"":""2025-10-05T15:10:11.587157Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":170.074,""y"":71.792,""theta"":1.5279369444948738,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.498963686330091,""vy"":-0.5649610320306427,""omega"":-0.4766627315740565},""schemavalidation"":true}",false,0,1759677011789,2025-10-05 15:10:11.789,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2370,2025-10-05T15:10:11.587157Z,2.0.0,synaos,sc-aware-JQ6G0078,170,72,1.527936944,KB_Forklift_05_09_2025,true,1,-2,-1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2369,""timestamp"":""2025-10-05T15:10:10.518103Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":168.583,""y"":74.042,""theta"":2.1683859474967617,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.3935573407889286,""vy"":-0.8258622821120657,""omega"":-0.6221905899328375},""schemavalidation"":true}",false,0,1759677010707,2025-10-05 15:10:10.707,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2369,2025-10-05T15:10:10.518103Z,2.0.0,synaos,sc-aware-JQ6G0078,169,74,2.168385947,KB_Forklift_05_09_2025,true,1,-2,-1,-1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2368,""timestamp"":""2025-10-05T15:10:09.518085Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":166.251,""y"":74.928,""theta"":2.7444624233804276,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.45111981222288,""vy"":-0.5750374137214705,""omega"":-0.4625691831227887},""schemavalidation"":true}",false,0,1759677009764,2025-10-05 15:10:09.764,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2368,2025-10-05T15:10:09.518085Z,2.0.0,synaos,sc-aware-JQ6G0078,166,75,2.744462423,KB_Forklift_05_09_2025,true,1,-2,-1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2367,""timestamp"":""2025-10-05T15:10:08.452171Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.568,""y"":74.856,""theta"":-3.119582311457279,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-2.3402593869447803,""vy"":-0.35047853737509393,""omega"":-0.3294615030600836},""schemavalidation"":true}",false,0,1759677008678,2025-10-05 15:10:08.678,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2367,2025-10-05T15:10:08.452171Z,2.0.0,synaos,sc-aware-JQ6G0078,164,75,-3.119582311,KB_Forklift_05_09_2025,true,1,-2,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2366,""timestamp"":""2025-10-05T15:10:07.388530Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":162.07,""y"":73.501,""theta"":-2.4093216816197254,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-1.2727997804141673,""vy"":-1.0364940520906245,""omega"":-0.7875286044231292},""schemavalidation"":true}",false,0,1759677007528,2025-10-05 15:10:07.528,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2366,2025-10-05T15:10:07.388530Z,2.0.0,synaos,sc-aware-JQ6G0078,162,74,-2.409321682,KB_Forklift_05_09_2025,true,1,-1,-1,-1,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2365,""timestamp"":""2025-10-05T15:10:06.319344Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":162.111,""y"":72.506,""theta"":-1.9571811237944683,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.006832565340442298,""vy"":0.08460313357850809,""omega"":0.051175656405960016},""schemavalidation"":true}",false,0,1759677006473,2025-10-05 15:10:06.473,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2365,2025-10-05T15:10:06.319344Z,2.0.0,synaos,sc-aware-JQ6G0078,162,73,-1.957181124,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2364,""timestamp"":""2025-10-05T15:10:05.321596Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":162.577,""y"":73.271,""theta"":-1.8133593080141228,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":1.2628189569510164,""vy"":-0.5375526347036438,""omega"":-0.4336148703244835},""schemavalidation"":true}",false,0,1759677005451,2025-10-05 15:10:05.451,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2364,2025-10-05T15:10:05.321596Z,2.0.0,synaos,sc-aware-JQ6G0078,163,73,-1.813359308,KB_Forklift_05_09_2025,true,1,1,-1,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2363,""timestamp"":""2025-10-05T15:10:04.253538Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.048,""y"":74.242,""theta"":-1.5005201207794867,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.6414958943941919,""vy"":-0.10106440635501344,""omega"":-0.05686523506682296},""schemavalidation"":true}",false,0,1759677004389,2025-10-05 15:10:04.389,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2363,2025-10-05T15:10:04.253538Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.500520121,KB_Forklift_05_09_2025,true,1,1,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2362,""timestamp"":""2025-10-05T15:10:03.187603Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.053,""y"":74.488,""theta"":-1.486714126092897,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.17448583547160476,""vy"":0.003995845195043998,""omega"":0.0009436357693181137},""schemavalidation"":true}",false,0,1759677003334,2025-10-05 15:10:03.334,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2362,2025-10-05T15:10:03.187603Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.486714126,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2361,""timestamp"":""2025-10-05T15:10:02.118490Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.084,""y"":73.986,""theta"":-1.477204412738434,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.3261545393626182,""vy"":0.014546335864118685,""omega"":-0.01015093811377152},""schemavalidation"":true}",false,0,1759677002280,2025-10-05 15:10:02.280,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2361,2025-10-05T15:10:02.118490Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.477204413,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2360,""timestamp"":""2025-10-05T15:10:01.054237Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.093,""y"":73.859,""theta"":-1.473234882315765,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.11046500378059039,""vy"":0.00230099773465177,""omega"":-0.0028447298847161027},""schemavalidation"":true}",false,0,1759677001190,2025-10-05 15:10:01.190,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2360,2025-10-05T15:10:01.054237Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.473234882,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2359,""timestamp"":""2025-10-05T15:09:59.986927Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.091,""y"":73.887,""theta"":-1.4737017989117156,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.11096124965526744,""vy"":-0.003837537427729889,""omega"":0.003692954652147421},""schemavalidation"":true}",false,0,1759677000137,2025-10-05 15:10:00.137,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2359,2025-10-05T15:09:59.986927Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.473701799,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2358,""timestamp"":""2025-10-05T15:09:58.986473Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.089,""y"":73.912,""theta"":-1.474402941077976,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.04408922409498923,""vy"":0.0026777466254404316,""omega"":-0.001315137362355197},""schemavalidation"":true}",false,0,1759676999110,2025-10-05 15:09:59.110,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2358,2025-10-05T15:09:58.986473Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.474402941,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2357,""timestamp"":""2025-10-05T15:09:57.920079Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.089,""y"":73.941,""theta"":-1.4754696312838753,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":0.0010812536623992946,""vy"":0.002665731808721753,""omega"":0.00048778257658557245},""schemavalidation"":true}",false,0,1759676998054,2025-10-05 15:09:58.054,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2357,2025-10-05T15:09:57.920079Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.475469631,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2356,""timestamp"":""2025-10-05T15:09:56.852761Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.088,""y"":73.937,""theta"":-1.475158709558075,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.017312928928417407,""vy"":0.006803610447144368,""omega"":-0.004987907300133425},""schemavalidation"":true}",false,0,1759676996995,2025-10-05 15:09:56.995,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2356,2025-10-05T15:09:56.852761Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.47515871,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2355,""timestamp"":""2025-10-05T15:09:55.788428Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.088,""y"":73.92,""theta"":-1.4744472697176647,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.0162419291888976,""vy"":-0.00025664295668203623,""omega"":0.004059544893309986},""schemavalidation"":true}",false,0,1759676995940,2025-10-05 15:09:55.940,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2355,2025-10-05T15:09:55.788428Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.47444727,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2354,""timestamp"":""2025-10-05T15:09:54.718229Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.089,""y"":73.911,""theta"":-1.4741716866104166,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.02101417917161564,""vy"":0.001477628751460857,""omega"":-0.0011125599526776429},""schemavalidation"":true}",false,0,1759676994884,2025-10-05 15:09:54.884,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2354,2025-10-05T15:09:54.718229Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.474171687,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2353,""timestamp"":""2025-10-05T15:09:53.653224Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.099,""y"":73.81,""theta"":-1.471817201368749,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.17458212660834907,""vy"":-0.001488972336407251,""omega"":-0.008371454577845373},""schemavalidation"":true}",false,0,1759676993790,2025-10-05 15:09:53.790,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2353,2025-10-05T15:09:53.653224Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.471817201,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2352,""timestamp"":""2025-10-05T15:09:52.586953Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.145,""y"":73.637,""theta"":-1.4438649035415754,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.14800689808737608,""vy"":-0.04009041137975269,""omega"":-0.044984300122224},""schemavalidation"":true}",false,0,1759676992734,2025-10-05 15:09:52.734,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2352,2025-10-05T15:09:52.586953Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.443864904,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2351,""timestamp"":""2025-10-05T15:09:51.586088Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.24,""y"":73.511,""theta"":-1.3797789496927093,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.1465428675922566,""vy"":-0.08828233369561221,""omega"":-0.07648923148795317},""schemavalidation"":true}",false,0,1759676991714,2025-10-05 15:09:51.714,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2351,2025-10-05T15:09:51.586088Z,2.0.0,synaos,sc-aware-JQ6G0078,163,74,-1.37977895,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2350,""timestamp"":""2025-10-05T15:09:50.520359Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.418,""y"":73.334,""theta"":-1.2683516667642483,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.3100629017949743,""vy"":-0.16271096797345921,""omega"":-0.12946892436782265},""schemavalidation"":true}",false,0,1759676990683,2025-10-05 15:09:50.683,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2350,2025-10-05T15:09:50.520359Z,2.0.0,synaos,sc-aware-JQ6G0078,163,73,-1.268351667,KB_Forklift_05_09_2025,true,1,0,0,0,true
kb_cvs/aldersbach/logistic/rtls/v2/synaos/sc-aware-JQ6G0078/visualization,"{""headerId"":2349,""timestamp"":""2025-10-05T15:09:49.459243Z"",""version"":""2.0.0"",""manufacturer"":""synaos"",""serialNumber"":""sc-aware-JQ6G0078"",""agvPosition"":{""x"":163.752,""y"":73.085,""theta"":-1.1446647927678555,""mapId"":""KB_Forklift_05_09_2025"",""positionInitialized"":true,""localizationScore"":1},""velocity"":{""vx"":-0.26907639890132784,""vy"":-0.09053872663674321,""omega"":-0.08066781802001777},""schemavalidation"":true}",false,0,1759676989613,2025-10-05 15:09:49.613,kb_cvs,aldersbach,logistic,rtls,v2,synaos,sc-aware-JQ6G0078,2349,2025-10-05T15:09:49.459243Z,2.0.0,synaos,sc-aware-JQ6G0078,164,73,-1.144664793,KB_Forklift_05_09_2025,true,1,0,0,0,true
